27,1,0.66,569.91,256.67999999999995,501.37,1,1,1.0
28,1,-0.38,549.09,291.0,519.38,1,1,1.0
29,1,0.28,527.81,332.06,542.25,1,1,1.0
30,1,-1.59,505.22,428.25,564.75,1,1,1.0
31,1,-0.66,480.38,501.38000000000005,590.2399999999999,1,1,1.0
32,1,-1.59,456.75,553.5,610.5,1,1,1.0
33,1,-3.56,438.0,585.3699999999999,630.0,1,1,1.0
34,1,-2.06,421.12,608.6199999999999,647.2600000000001,1,1,1.0
35,1,-1.5,407.06,632.25,661.1300000000001,1,1,1.0
36,1,-2.06,395.25,647.6199999999999,672.0,1,1,1.0
37,1,-2.81,384.75,671.25,684.3699999999999,1,1,1.0
38,1,25.5,371.44,665.62,698.25,1,1,1.0
39,1,71.48,360.19,642.0,709.5,1,1,1.0
40,1,112.88,351.75,624.37,719.6300000000001,1,1,1.0
41,1,154.5,344.06,611.25,727.5,1,1,1.0
42,1,200.06,337.88,594.75,735.7399999999999,1,1,1.0
43,1,240.94,336.38,572.6199999999999,736.5000000000001,1,1,1.0
44,1,285.94,333.56,555.0,738.0,1,1,1.0
45,1,328.12,329.25,567.38,741.0,1,1,1.0
46,1,363.09,321.0,568.8800000000001,750.3800000000001,1,1,1.0
47,1,395.44,309.0,557.6199999999999,761.6199999999999,1,1,1.0
48,1,427.88,298.31,553.87,771.75,1,1,1.0
49,1,456.38,286.88,559.12,783.7399999999999,1,1,1.0
50,1,479.48,278.44,553.5,789.75,1,1,1.0
51,1,506.06,270.38,559.1300000000001,798.0000000000001,1,1,1.0
52,1,527.44,263.44,565.8699999999999,806.25,1,1,1.0
53,1,533.62,258.38,580.13,811.5000000000001,1,1,1.0
54,1,517.12,251.25,609.7600000000001,819.75,1,1,1.0
55,1,504.94,244.5,634.1199999999999,827.25,1,1,1.0
56,1,502.12,239.62,652.88,832.4999999999999,1,1,1.0
57,1,508.59,233.06,661.1300000000001,838.5,1,1,1.0
58,1,520.03,227.44,664.8800000000001,845.25,1,1,1.0
59,1,537.38,225.19,660.37,847.5,1,1,1.0
60,1,556.31,222.56,652.8800000000001,849.0,1,1,1.0
61,1,578.81,221.62,638.6300000000001,848.9999999999999,1,1,1.0
62,1,604.36,221.81,624.37,847.5,1,1,1.0
63,1,626.3,218.44,608.6200000000001,851.25,1,1,1.0
64,1,647.25,213.19,598.1300000000001,857.25,1,1,1.0
65,1,670.59,207.38,577.4999999999999,863.2399999999999,1,1,1.0
66,1,690.0,203.25,559.1199999999999,868.5,1,1,1.0
67,1,709.5,199.69,549.75,872.25,1,1,1.0
68,1,723.56,195.56,557.6300000000001,876.0,1,1,1.0
69,1,739.31,190.97,560.6300000000001,879.75,1,1,1.0
70,1,753.19,184.88,560.6199999999999,885.0000000000001,1,1,1.0
71,1,764.62,181.41,564.7600000000001,888.0000000000001,1,1,1.0
72,1,774.56,177.94,586.1300000000001,893.25,1,1,1.0
73,1,783.56,175.59,578.6300000000001,896.2499999999999,1,1,1.0
74,1,796.5,175.03,568.8800000000001,897.0,1,1,1.0
75,1,807.75,174.28,556.5,898.5,1,1,1.0
76,1,818.06,174.19,547.5,898.5,1,1,1.0
77,1,831.38,173.81,535.87,898.5,1,1,1.0
78,1,849.38,173.53,523.87,898.5,1,1,1.0
79,1,870.47,173.06,514.5,897.0,1,1,1.0
80,1,884.16,165.56,510.37,904.5,1,1,1.0
81,1,901.88,161.72,497.62,909.75,1,1,1.0
82,1,920.06,159.47,485.25,912.0,1,1,1.0
83,1,937.64,161.72,471.7500000000001,906.75,1,1,1.0
84,1,949.55,159.94,463.8700000000001,909.75,1,1,1.0
85,1,961.73,158.06,453.75,912.0,1,1,1.0
86,1,970.55,156.19,446.6200000000001,913.5,1,1,1.0
87,1,976.73,153.0,442.5,917.25,1,1,1.0
88,1,981.66,149.62,441.0000000000001,920.9999999999999,1,1,1.0
89,1,983.72,147.38,441.0,922.5000000000001,1,1,1.0
90,1,985.59,142.97,443.2499999999999,927.75,1,1,1.0
91,1,989.16,141.19,441.7500000000001,929.25,1,1,1.0
92,1,992.81,138.84,439.1300000000001,932.9999999999999,1,1,1.0
93,1,997.69,136.12,433.8699999999999,936.7600000000001,1,1,1.0
94,1,1002.75,135.56,428.25,936.75,1,1,1.0
95,1,1005.28,133.97,422.6200000000001,938.25,1,1,1.0
96,1,1007.25,130.97,412.5,942.0,1,1,1.0
97,1,1008.66,130.59,405.38,941.9999999999999,1,1,1.0
98,1,1008.66,128.25,400.12,944.25,1,1,1.0
99,1,1007.53,126.66,397.1300000000001,946.5000000000001,1,1,1.0
100,1,1005.56,125.91,397.5,946.5000000000001,1,1,1.0
101,1,1002.84,122.81,397.4999999999999,949.5,1,1,1.0
102,1,999.75,119.34,398.6300000000001,953.2499999999999,1,1,1.0
103,1,995.72,117.56,408.3699999999999,954.75,1,1,1.0
104,1,989.16,114.47,423.0000000000001,961.5,1,1,1.0
105,1,982.78,114.66,439.5,961.5000000000001,1,1,1.0
106,1,978.28,115.12,446.6300000000001,961.4999999999999,1,1,1.0
107,1,973.97,115.31,451.1199999999999,961.5,1,1,1.0
108,1,971.72,115.12,450.0,961.4999999999999,1,1,1.0
109,1,971.81,114.28,451.1300000000001,962.25,1,1,1.0
110,1,971.62,112.59,451.13,964.4999999999999,1,1,1.0
111,1,974.16,110.44,444.37,967.5,1,1,1.0
112,1,977.44,109.5,441.75,968.25,1,1,1.0
113,1,981.75,109.12,436.5,965.9999999999999,1,1,1.0
114,1,985.03,109.12,432.0,965.9999999999999,1,1,1.0
115,1,987.94,109.12,430.5,965.9999999999999,1,1,1.0
116,1,990.75,109.12,428.25,965.9999999999999,1,1,1.0
117,1,993.75,109.69,424.8699999999999,964.5,1,1,1.0
118,1,995.44,108.94,424.8699999999999,966.0,1,1,1.0
119,1,997.69,108.75,421.1199999999999,966.0,1,1,1.0
120,1,999.56,108.94,419.6300000000001,966.0,1,1,1.0
121,1,1000.78,109.31,417.3800000000001,966.0,1,1,1.0
122,1,1002.66,108.94,416.2500000000001,966.0,1,1,1.0
123,1,1003.41,109.12,415.5000000000001,965.9999999999999,1,1,1.0
124,1,1003.31,109.69,416.25,964.5,1,1,1.0
125,1,1002.28,109.69,417.3800000000001,964.5,1,1,1.0
126,1,1001.72,109.5,415.5,964.5,1,1,1.0
127,1,1001.53,109.88,417.3700000000001,964.5000000000001,1,1,1.0
128,1,1001.53,109.88,417.3700000000001,964.5000000000001,1,1,1.0
129,1,1002.75,109.5,417.3699999999999,966.0,1,1,1.0
130,1,1003.31,109.12,417.3700000000001,967.4999999999999,1,1,1.0
131,1,1004.06,109.31,415.5,967.5,1,1,1.0
132,1,1004.06,109.03,415.5,967.5,1,1,1.0
133,1,1004.91,109.31,415.5000000000001,966.0,1,1,1.0
134,1,1005.38,110.25,414.0000000000001,964.5,1,1,1.0
135,1,1005.38,110.81,413.2500000000001,963.75,1,1,1.0
136,1,1005.38,111.0,413.2500000000001,963.75,1,1,1.0
137,1,1005.56,111.0,412.5,964.5,1,1,1.0
138,1,1005.66,111.19,410.2500000000001,963.75,1,1,1.0
139,1,1006.59,111.19,408.7499999999999,963.75,1,1,1.0
140,1,1005.56,111.38,411.75,963.7399999999999,1,1,1.0
141,1,1005.84,110.81,410.9999999999999,964.5,1,1,1.0
142,1,1005.38,111.19,410.2500000000001,964.5,1,1,1.0
143,1,1004.72,111.38,413.25,964.5000000000001,1,1,1.0
144,1,1004.44,112.22,413.25,964.5,1,1,1.0
145,1,1002.66,111.38,414.38,963.7399999999999,1,1,1.0
146,1,1001.62,111.19,416.2499999999999,963.75,1,1,1.0
147,1,1000.97,111.19,418.5,963.75,1,1,1.0
148,1,1000.97,111.19,418.8699999999999,963.75,1,1,1.0
149,1,1000.88,111.19,418.5000000000001,963.75,1,1,1.0
150,1,1000.22,111.56,418.5,963.75,1,1,1.0
151,1,998.62,111.38,419.63,963.7399999999999,1,1,1.0
152,1,998.16,111.75,422.62,963.75,1,1,1.0
153,1,998.16,111.75,421.12,963.75,1,1,1.0
154,1,997.78,111.38,424.8800000000001,964.5000000000001,1,1,1.0
155,1,997.22,111.56,424.1199999999999,963.75,1,1,1.0
156,1,996.0,111.0,424.1199999999999,964.5,1,1,1.0
157,1,995.06,110.62,424.1300000000001,964.4999999999999,1,1,1.0
158,1,994.03,110.25,425.25,964.5,1,1,1.0
159,1,992.81,108.94,426.3800000000001,966.0,1,1,1.0
160,1,991.5,108.75,431.25,966.0,1,1,1.0
161,1,990.66,108.94,429.0000000000001,966.0,1,1,1.0
162,1,990.38,108.56,434.2399999999999,966.0,1,1,1.0
163,1,990.19,108.38,431.25,966.0000000000001,1,1,1.0
164,1,989.16,108.56,421.12,966.0,1,1,1.0
165,1,990.28,108.28,408.75,967.5,1,1,1.0
166,1,993.14,109.41,390.38,963.7500000000001,1,1,1.0
167,1,993.33,108.47,380.43999999999994,965.25,1,1,1.0
168,1,995.02,108.28,366.0,965.25,1,1,1.0
169,1,996.23,108.0,360.3799999999999,965.25,1,1,1.0
170,1,998.48,109.03,358.1299999999999,963.75,1,1,1.0
171,1,1001.44,107.91,356.25,965.2500000000001,1,1,1.0
172,1,1005.89,107.81,356.63,965.25,1,1,1.0
173,1,1011.0,106.31,354.94000000000005,967.5,1,1,1.0
174,1,1016.11,104.72,354.37,969.0,1,1,1.0
175,1,1022.25,103.88,356.80999999999995,969.0000000000001,1,1,1.0
176,1,1027.78,106.97,358.5,965.25,1,1,1.0
177,1,1033.5,108.84,358.5,963.7499999999999,1,1,1.0
178,1,1037.34,112.69,362.25,960.0,1,1,1.0
179,1,1042.31,117.38,361.8700000000001,954.7399999999999,1,1,1.0
180,1,1046.44,120.75,359.25,951.75,1,1,1.0
181,1,1047.75,123.75,357.75,948.0,1,1,1.0
182,1,1029.38,124.22,377.25,948.0,1,1,1.0
183,1,1011.94,123.84,397.8799999999999,947.9999999999999,1,1,1.0
184,1,1004.44,123.56,408.75,948.0,1,1,1.0
185,1,1002.94,123.84,414.75,947.9999999999999,1,1,1.0
186,1,1004.91,123.94,416.2500000000001,948.0,1,1,1.0
187,1,1002.19,125.62,423.3699999999999,946.4999999999999,1,1,1.0
188,1,1003.22,127.22,425.6199999999999,944.25,1,1,1.0
189,1,1003.78,130.69,426.75,939.75,1,1,1.0
190,1,1003.59,131.72,428.9999999999999,938.25,1,1,1.0
191,1,1004.16,131.81,430.5000000000001,938.25,1,1,1.0
192,1,1004.25,131.44,432.3699999999999,938.25,1,1,1.0
193,1,1004.06,131.53,432.3800000000001,938.25,1,1,1.0
194,1,1004.44,131.44,433.1199999999999,938.25,1,1,1.0
195,1,1004.06,131.91,433.8800000000001,938.2500000000001,1,1,1.0
196,1,1004.25,131.91,434.6300000000001,938.2500000000001,1,1,1.0
197,1,1004.44,131.81,434.6199999999999,938.25,1,1,1.0
198,1,1008.84,131.53,430.4999999999999,938.25,1,1,1.0
