1, 2, 159, 109, 93, 123, 1, 1, 1
1, 3, 247, 97, 80, 150, 1, 1, 1
1, 4, 305, 59, 65, 134, 1, 1, 1
1, 5, 231, 25, 58, 110, 1, 1, 1
1, 6, 427, 9, 91, 139, 1, 1, 1
1, 8, 186, 66, 70, 102, 1, 1, 1
2, 2, 159, 108, 93, 124, 1, 1, 1
2, 3, 247, 97, 80, 150, 1, 1, 1
2, 4, 303, 60, 66, 134, 1, 1, 1
2, 5, 231, 25, 58, 110, 1, 1, 1
2, 6, 427, 10, 91, 138, 1, 1, 1
2, 8, 188, 66, 69, 101, 1, 1, 1
3, 2, 158, 106, 94, 126, 1, 1, 1
3, 3, 247, 97, 80, 150, 1, 1, 1
3, 4, 303, 61, 66, 133, 1, 1, 1
3, 6, 427, 8, 92, 140, 1, 1, 1
3, 5, 229, 25, 59, 111, 1, 1, 1
3, 8, 188, 66, 69, 101, 1, 1, 1
4, 2, 158, 106, 94, 126, 1, 1, 1
4, 3, 247, 97, 80, 150, 1, 1, 1
4, 4, 303, 60, 66, 134, 1, 1, 1
4, 5, 231, 23, 58, 111, 1, 1, 1
4, 6, 427, 5, 92, 141, 1, 1, 1
4, 8, 188, 66, 69, 101, 1, 1, 1
5, 2, 159, 108, 93, 124, 1, 1, 1
5, 3, 247, 97, 80, 150, 1, 1, 1
5, 4, 305, 60, 66, 135, 1, 1, 1
5, 5, 232, 22, 59, 111, 1, 1, 1
5, 6, 427, 10, 90, 136, 1, 1, 1
5, 8, 188, 66, 69, 101, 1, 1, 1
6, 3, 249, 95, 80, 151, 1, 1, 1
6, 4, 305, 61, 66, 134, 1, 1, 1
6, 6, 427, 13, 89, 133, 1, 1, 1
6, 2, 159, 108, 93, 124, 1, 1, 1
6, 5, 231, 23, 58, 111, 1, 1, 1
6, 8, 189, 66, 69, 101, 1, 1, 1
7, 2, 159, 107, 93, 125, 1, 1, 1
7, 3, 247, 97, 80, 150, 1, 1, 1
7, 4, 305, 60, 66, 135, 1, 1, 1
7, 6, 427, 12, 91, 136, 1, 1, 1
7, 5, 231, 23, 58, 111, 1, 1, 1
7, 8, 189, 66, 69, 101, 1, 1, 1
8, 3, 249, 95, 80, 151, 1, 1, 1
8, 4, 305, 62, 66, 133, 1, 1, 1
8, 5, 235, 22, 58, 110, 1, 1, 1
8, 6, 427, 10, 92, 138, 1, 1, 1
8, 2, 159, 107, 93, 125, 1, 1, 1
8, 8, 190, 65, 70, 102, 1, 1, 1
9, 2, 160, 109, 92, 123, 1, 1, 1
9, 3, 249, 96, 80, 150, 1, 1, 1
9, 4, 305, 63, 66, 132, 1, 1, 1
9, 5, 236, 24, 57, 108, 1, 1, 1
9, 6, 429, 6, 94, 142, 1, 1, 1
9, 8, 191, 66, 70, 101, 1, 1, 1
10, 2, 159, 107, 93, 125, 1, 1, 1
10, 3, 249, 96, 80, 150, 1, 1, 1
10, 8, 197, 70, 68, 99, 1, 1, 1
10, 4, 307, 63, 65, 131, 1, 1, 1
10, 5, 237, 25, 57, 106, 1, 1, 1
10, 6, 429, 3, 95, 145, 1, 1, 1
11, 2, 159, 108, 93, 124, 1, 1, 1
11, 3, 249, 95, 80, 151, 1, 1, 1
