1, 1, 0, 64, 124, 136, 1, 1, 1
1, 2, 366, 136, 196, 241, 1, 1, 1
1, 4, 175, 4, 88, 162, 1, 1, 1
1, 3, 255, 10, 63, 152, 1, 1, 1
1, 6, 430, 57, 131, 170, 1, 1, 1
1, 5, 271, 0, 51, 120, 1, 1, 1
1, 7, 378, 14, 80, 144, 1, 1, 1
2, 1, 0, 65, 124, 135, 1, 1, 1
2, 2, 364, 140, 195, 239, 1, 1, 1
2, 4, 174, 3, 89, 163, 1, 1, 1
2, 3, 253, 10, 64, 151, 1, 1, 1
2, 6, 433, 57, 131, 170, 1, 1, 1
2, 5, 271, 0, 51, 120, 1, 1, 1
2, 7, 378, 15, 79, 143, 1, 1, 1
3, 1, 0, 66, 124, 134, 1, 1, 1
3, 2, 364, 141, 194, 238, 1, 1, 1
3, 4, 173, 4, 89, 163, 1, 1, 1
3, 3, 252, 6, 64, 154, 1, 1, 1
3, 6, 438, 60, 133, 167, 1, 1, 1
3, 5, 271, 0, 51, 120, 1, 1, 1
3, 7, 377, 13, 79, 144, 1, 1, 1
4, 1, 0, 68, 124, 132, 1, 1, 1
4, 2, 364, 140, 195, 239, 1, 1, 1
4, 4, 174, 6, 89, 161, 1, 1, 1
4, 3, 247, 8, 65, 152, 1, 1, 1
4, 6, 438, 55, 136, 172, 1, 1, 1
4, 5, 269, 0, 51, 120, 1, 1, 1
4, 7, 378, 14, 78, 142, 1, 1, 1
5, 1, 0, 68, 124, 132, 1, 1, 1
5, 2, 364, 141, 194, 238, 1, 1, 1
5, 4, 175, 6, 89, 162, 1, 1, 1
5, 3, 246, 7, 65, 152, 1, 1, 1
5, 6, 441, 59, 134, 168, 1, 1, 1
5, 5, 269, 0, 51, 120, 1, 1, 1
5, 7, 377, 12, 78, 144, 1, 1, 1
6, 1, 0, 69, 123, 130, 1, 1, 1
6, 2, 364, 142, 193, 237, 1, 1, 1
6, 4, 176, 7, 90, 164, 1, 1, 1
6, 3, 247, 8, 64, 149, 1, 1, 1
6, 6, 443, 59, 136, 169, 1, 1, 1
6, 5, 270, 0, 51, 120, 1, 1, 1
6, 7, 375, 12, 78, 143, 1, 1, 1
7, 1, 0, 69, 123, 130, 1, 1, 1
7, 2, 364, 139, 196, 240, 1, 1, 1
7, 4, 179, 9, 89, 164, 1, 1, 1
7, 3, 246, 2, 65, 154, 1, 1, 1
7, 6, 446, 60, 136, 168, 1, 1, 1
7, 5, 271, 0, 51, 119, 1, 1, 1
7, 7, 375, 11, 77, 142, 1, 1, 1
8, 1, 0, 69, 123, 130, 1, 1, 1
8, 2, 366, 136, 196, 241, 1, 1, 1
8, 4, 180, 8, 89, 166, 1, 1, 1
8, 3, 248, 3, 64, 152, 1, 1, 1
8, 6, 446, 57, 138, 169, 1, 1, 1
8, 5, 271, 0, 51, 119, 1, 1, 1
8, 7, 374, 9, 76, 144, 1, 1, 1
9, 1, 0, 70, 123, 129, 1, 1, 1
9, 2, 364, 136, 191, 239, 1, 1, 1
9, 4, 182, 13, 89, 164, 1, 1, 1
9, 3, 246, 2, 64, 152, 1, 1, 1
9, 6, 449, 61, 136, 165, 1, 1, 1
9, 5, 273, 0, 50, 118, 1, 1, 1
9, 7, 373, 9, 75, 143, 1, 1, 1
10, 1, 0, 69, 122, 129, 1, 1, 1
10, 2, 363, 132, 187, 238, 1, 1, 1
10, 4, 182, 15, 90, 165, 1, 1, 1
10, 3, 247, 3, 64, 150, 1, 1, 1
10, 6, 448, 58, 136, 166, 1, 1, 1
10, 5, 275, 0, 50, 118, 1, 1, 1
10, 7, 373, 10, 75, 142, 1, 1, 1
