1, 2, 5, 49, 148, 162, 1, 1, 1
1, 3, 129, 81, 129, 183, 1, 1, 1
1, 5, 330, 124, 108, 183, 1, 1, 1
1, 4, 100, 0, 100, 142, 1, 1, 1
1, 6, 192, 5, 73, 133, 1, 1, 1
1, 1, 238, 7, 65, 145, 1, 1, 1
1, 7, 373, 3, 105, 195, 1, 1, 1
2, 2, 4, 49, 149, 162, 1, 1, 1
2, 3, 129, 80, 129, 184, 1, 1, 1
2, 5, 332, 126, 109, 183, 1, 1, 1
2, 4, 100, 0, 100, 142, 1, 1, 1
2, 6, 192, 4, 73, 134, 1, 1, 1
2, 1, 238, 6, 65, 146, 1, 1, 1
2, 7, 372, 3, 105, 196, 1, 1, 1
3, 2, 8, 57, 144, 156, 1, 1, 1
3, 3, 129, 81, 129, 183, 1, 1, 1
3, 5, 332, 125, 109, 184, 1, 1, 1
3, 4, 101, 0, 98, 140, 1, 1, 1
3, 6, 192, 5, 73, 133, 1, 1, 1
3, 1, 237, 9, 65, 144, 1, 1, 1
3, 7, 370, 1, 104, 198, 1, 1, 1
4, 2, 10, 60, 143, 154, 1, 1, 1
4, 3, 130, 81, 128, 183, 1, 1, 1
4, 5, 331, 128, 108, 182, 1, 1, 1
4, 4, 102, 0, 97, 138, 1, 1, 1
4, 6, 192, 5, 73, 133, 1, 1, 1
4, 1, 236, 8, 65, 144, 1, 1, 1
4, 7, 367, 4, 102, 196, 1, 1, 1
5, 2, 12, 58, 142, 154, 1, 1, 1
5, 3, 130, 81, 128, 183, 1, 1, 1
5, 5, 332, 130, 110, 182, 1, 1, 1
5, 4, 100, 0, 97, 137, 1, 1, 1
5, 6, 193, 6, 72, 132, 1, 1, 1
5, 1, 237, 8, 65, 145, 1, 1, 1
5, 7, 365, 7, 101, 195, 1, 1, 1
6, 2, 12, 58, 142, 154, 1, 1, 1
6, 3, 130, 81, 128, 183, 1, 1, 1
6, 5, 334, 127, 110, 183, 1, 1, 1
6, 4, 101, 0, 97, 136, 1, 1, 1
6, 6, 193, 6, 72, 132, 1, 1, 1
6, 1, 237, 8, 65, 145, 1, 1, 1
6, 7, 361, 6, 99, 195, 1, 1, 1
7, 2, 9, 54, 145, 158, 1, 1, 1
7, 3, 129, 81, 129, 183, 1, 1, 1
7, 5, 332, 129, 110, 183, 1, 1, 1
7, 4, 100, 0, 97, 135, 1, 1, 1
7, 6, 195, 6, 71, 132, 1, 1, 1
7, 1, 237, 9, 65, 144, 1, 1, 1
7, 7, 357, 12, 96, 190, 1, 1, 1
8, 2, 12, 54, 144, 157, 1, 1, 1
8, 3, 130, 81, 128, 183, 1, 1, 1
8, 5, 332, 128, 111, 184, 1, 1, 1
8, 4, 98, 0, 99, 135, 1, 1, 1
8, 6, 193, 6, 72, 132, 1, 1, 1
8, 1, 236, 7, 66, 146, 1, 1, 1
8, 7, 355, 11, 96, 193, 1, 1, 1
9, 2, 6, 51, 149, 162, 1, 1, 1
9, 3, 129, 81, 129, 183, 1, 1, 1
9, 5, 331, 126, 109, 184, 1, 1, 1
9, 4, 99, 0, 98, 133, 1, 1, 1
9, 6, 192, 2, 73, 136, 1, 1, 1
9, 1, 236, 7, 66, 146, 1, 1, 1
9, 7, 350, 12, 94, 194, 1, 1, 1
10, 2, 6, 50, 149, 163, 1, 1, 1
