1, 6, 190, 159, 153, 232, 1, 1, 1
1, 1, 18, 26, 136, 157, 1, 1, 1
1, 2, 93, 51, 153, 214, 1, 1, 1
1, 3, 161, 13, 92, 158, 1, 1, 1
1, 8, 242, 48, 66, 130, 1, 1, 1
1, 4, 242, 9, 61, 135, 1, 1, 1
1, 7, 385, 19, 73, 126, 1, 1, 1
2, 6, 190, 159, 153, 232, 1, 1, 1
2, 1, 20, 24, 135, 157, 1, 1, 1
2, 2, 93, 51, 153, 214, 1, 1, 1
2, 3, 160, 13, 92, 157, 1, 1, 1
2, 8, 246, 50, 64, 126, 1, 1, 1
2, 4, 242, 10, 61, 134, 1, 1, 1
2, 7, 383, 17, 72, 126, 1, 1, 1
3, 6, 189, 158, 154, 233, 1, 1, 1
3, 1, 17, 20, 137, 161, 1, 1, 1
3, 2, 93, 52, 153, 213, 1, 1, 1
3, 3, 161, 11, 92, 157, 1, 1, 1
3, 8, 249, 51, 64, 125, 1, 1, 1
3, 4, 242, 10, 61, 134, 1, 1, 1
3, 7, 382, 14, 71, 127, 1, 1, 1
4, 6, 186, 155, 153, 234, 1, 1, 1
4, 1, 20, 20, 135, 159, 1, 1, 1
4, 2, 92, 49, 154, 216, 1, 1, 1
4, 3, 159, 9, 93, 159, 1, 1, 1
4, 8, 249, 45, 65, 132, 1, 1, 1
4, 4, 242, 8, 61, 136, 1, 1, 1
4, 7, 379, 13, 71, 127, 1, 1, 1
5, 6, 186, 154, 153, 235, 1, 1, 1
5, 1, 18, 18, 136, 160, 1, 1, 1
5, 2, 92, 49, 154, 216, 1, 1, 1
5, 3, 161, 9, 91, 157, 1, 1, 1
5, 8, 253, 48, 63, 129, 1, 1, 1
5, 4, 244, 9, 61, 134, 1, 1, 1
5, 7, 376, 17, 67, 121, 1, 1, 1
6, 6, 189, 158, 154, 233, 1, 1, 1
6, 1, 18, 15, 136, 161, 1, 1, 1
6, 2, 88, 50, 156, 216, 1, 1, 1
6, 3, 159, 10, 91, 155, 1, 1, 1
6, 8, 257, 48, 63, 129, 1, 1, 1
6, 4, 243, 8, 62, 135, 1, 1, 1
6, 7, 372, 14, 66, 122, 1, 1, 1
7, 6, 189, 158, 154, 233, 1, 1, 1
7, 1, 19, 12, 136, 162, 1, 1, 1
7, 2, 88, 50, 156, 216, 1, 1, 1
7, 3, 159, 7, 91, 156, 1, 1, 1
7, 8, 257, 50, 63, 129, 1, 1, 1
7, 4, 243, 8, 62, 135, 1, 1, 1
7, 7, 370, 14, 65, 121, 1, 1, 1
8, 6, 189, 158, 155, 233, 1, 1, 1
8, 1, 20, 13, 134, 160, 1, 1, 1
8, 2, 87, 49, 157, 217, 1, 1, 1
8, 3, 157, 6, 91, 156, 1, 1, 1
8, 8, 259, 44, 63, 135, 1, 1, 1
8, 4, 244, 9, 61, 134, 1, 1, 1
8, 7, 366, 12, 65, 122, 1, 1, 1
9, 6, 190, 158, 153, 233, 1, 1, 1
9, 1, 20, 14, 134, 158, 1, 1, 1
9, 2, 88, 50, 156, 216, 1, 1, 1
9, 3, 155, 5, 91, 155, 1, 1, 1
9, 8, 263, 46, 62, 133, 1, 1, 1
9, 4, 243, 7, 62, 136, 1, 1, 1
9, 7, 363, 12, 64, 122, 1, 1, 1
10, 6, 192, 164, 151, 227, 1, 1, 1
10, 1, 21, 16, 132, 155, 1, 1, 1
10, 2, 91, 47, 155, 218, 1, 1, 1
10, 3, 156, 4, 91, 155, 1, 1, 1
10, 8, 263, 41, 64, 139, 1, 1, 1
10, 4, 244, 9, 61, 134, 1, 1, 1
10, 7, 360, 12, 62, 121, 1, 1, 1
11, 6, 197, 170, 150, 223, 1, 1, 1
11, 1, 22, 17, 130, 154, 1, 1, 1
11, 2, 88, 49, 156, 217, 1, 1, 1
11, 3, 155, 4, 91, 154, 1, 1, 1
11, 8, 267, 44, 63, 137, 1, 1, 1
11, 4, 243, 7, 62, 136, 1, 1, 1
11, 7, 358, 9, 62, 123, 1, 1, 1
12, 6, 202, 164, 153, 229, 1, 1, 1
12, 1, 21, 16, 131, 155, 1, 1, 1
12, 2, 91, 47, 155, 218, 1, 1, 1
12, 3, 156, 5, 90, 153, 1, 1, 1
12, 8, 267, 38, 65, 144, 1, 1, 1
12, 4, 244, 7, 62, 137, 1, 1, 1
12, 7, 355, 8, 61, 125, 1, 1, 1
13, 6, 204, 156, 155, 235, 1, 1, 1
13, 1, 22, 18, 129, 152, 1, 1, 1
13, 2, 91, 48, 155, 217, 1, 1, 1
13, 3, 156, 4, 89, 152, 1, 1, 1
13, 8, 271, 41, 64, 141, 1, 1, 1
13, 4, 244, 7, 62, 137, 1, 1, 1
13, 7, 352, 6, 60, 125, 1, 1, 1
14, 6, 202, 152, 158, 239, 1, 1, 1
14, 1, 24, 17, 128, 151, 1, 1, 1
14, 2, 91, 48, 155, 217, 1, 1, 1
14, 3, 156, 5, 89, 151, 1, 1, 1
14, 8, 273, 38, 66, 146, 1, 1, 1
14, 4, 244, 6, 62, 138, 1, 1, 1
14, 7, 349, 10, 58, 120, 1, 1, 1
15, 6, 206, 155, 158, 238, 1, 1, 1
15, 1, 23, 20, 128, 149, 1, 1, 1
15, 2, 92, 49, 154, 216, 1, 1, 1
15, 3, 157, 3, 89, 152, 1, 1, 1
15, 8, 275, 37, 65, 146, 1, 1, 1
15, 4, 244, 5, 62, 139, 1, 1, 1
15, 7, 343, 10, 57, 120, 1, 1, 1
16, 6, 210, 150, 158, 240, 1, 1, 1
16, 1, 24, 20, 127, 149, 1, 1, 1
16, 2, 93, 50, 154, 216, 1, 1, 1
16, 3, 157, 2, 89, 153, 1, 1, 1
16, 8, 280, 36, 65, 148, 1, 1, 1
16, 4, 244, 5, 62, 139, 1, 1, 1
16, 7, 338, 10, 55, 119, 1, 1, 1
17, 6, 210, 150, 158, 240, 1, 1, 1
17, 1, 24, 20, 127, 149, 1, 1, 1
17, 2, 93, 50, 154, 216, 1, 1, 1
17, 3, 159, 4, 88, 152, 1, 1, 1
17, 8, 281, 34, 66, 149, 1, 1, 1
17, 4, 244, 6, 62, 138, 1, 1, 1
17, 7, 334, 7, 55, 122, 1, 1, 1
18, 6, 209, 149, 159, 241, 1, 1, 1
18, 1, 26, 20, 125, 148, 1, 1, 1
18, 2, 94, 51, 153, 215, 1, 1, 1
18, 3, 159, 3, 88, 153, 1, 1, 1
18, 8, 283, 36, 65, 148, 1, 1, 1
18, 4, 244, 5, 62, 139, 1, 1, 1
18, 7, 330, 8, 54, 122, 1, 1, 1
19, 6, 218, 151, 157, 239, 1, 1, 1
19, 1, 23, 20, 127, 148, 1, 1, 1
19, 2, 93, 50, 154, 216, 1, 1, 1
19, 3, 158, 7, 88, 149, 1, 1, 1
19, 8, 290, 39, 65, 145, 1, 1, 1
19, 4, 244, 6, 62, 138, 1, 1, 1
19, 7, 325, 9, 52, 120, 1, 1, 1
20, 6, 219, 153, 156, 237, 1, 1, 1
20, 1, 23, 20, 127, 148, 1, 1, 1
20, 2, 93, 50, 154, 216, 1, 1, 1
20, 3, 158, 8, 88, 148, 1, 1, 1
20, 8, 293, 44, 64, 140, 1, 1, 1
20, 4, 244, 7, 62, 137, 1, 1, 1
20, 7, 323, 8, 51, 121, 1, 1, 1
21, 6, 219, 153, 156, 237, 1, 1, 1
21, 1, 24, 22, 126, 146, 1, 1, 1
21, 2, 93, 50, 154, 216, 1, 1, 1
21, 3, 156, 6, 90, 152, 1, 1, 1
21, 8, 296, 39, 65, 143, 1, 1, 1
21, 4, 244, 5, 62, 139, 1, 1, 1
21, 7, 320, 9, 50, 120, 1, 1, 1
22, 6, 219, 153, 156, 237, 1, 1, 1
22, 1, 23, 20, 127, 148, 1, 1, 1
22, 2, 93, 49, 154, 217, 1, 1, 1
22, 3, 157, 8, 89, 150, 1, 1, 1
22, 8, 301, 39, 64, 142, 1, 1, 1
22, 4, 245, 8, 61, 136, 1, 1, 1
22, 7, 318, 9, 50, 118, 1, 1, 1
23, 6, 223, 150, 155, 238, 1, 1, 1
23, 1, 26, 20, 125, 148, 1, 1, 1
23, 2, 93, 49, 154, 217, 1, 1, 1
23, 3, 156, 11, 89, 148, 1, 1, 1
23, 8, 304, 36, 65, 145, 1, 1, 1
23, 4, 242, 3, 63, 142, 1, 1, 1
23, 7, 313, 10, 50, 117, 1, 1, 1
24, 6, 218, 152, 157, 238, 1, 1, 1
24, 1, 23, 20, 127, 148, 1, 1, 1
24, 2, 92, 49, 155, 217, 1, 1, 1
24, 3, 173, 3, 87, 159, 1, 1, 1
24, 8, 309, 36, 64, 144, 1, 1, 1
24, 4, 241, 1, 62, 143, 1, 1, 1
24, 7, 312, 12, 50, 114, 1, 1, 1
25, 6, 218, 151, 157, 239, 1, 1, 1
25, 1, 23, 20, 127, 148, 1, 1, 1
25, 2, 93, 50, 154, 216, 1, 1, 1
25, 3, 166, 0, 92, 162, 1, 1, 1
